,name,path,label
11060,294.wav,./raw_data/background/294.wav,background
3664,3398.wav,./raw_data/positive/3398.wav,positive
778,0779.wav,./raw_data/positive/0779.wav,positive
167,0168.wav,./raw_data/positive/0168.wav,positive
1856,1770.wav,./raw_data/positive/1770.wav,positive
10810,044.wav,./raw_data/background/044.wav,background
7422,2047.wav,./raw_data/negative/2047.wav,negative
6235,0978.wav,./raw_data/negative/0978.wav,negative
5926,0669.wav,./raw_data/negative/0669.wav,negative
5929,0672.wav,./raw_data/negative/0672.wav,negative
8617,3122.wav,./raw_data/negative/3122.wav,negative
7010,1677.wav,./raw_data/negative/1677.wav,negative
7824,2409.wav,./raw_data/negative/2409.wav,negative
6568,1279.wav,./raw_data/negative/1279.wav,negative
6311,1047.wav,./raw_data/negative/1047.wav,negative
7526,2140.wav,./raw_data/negative/2140.wav,negative
1397,1357.wav,./raw_data/positive/1357.wav,positive
8187,2736.wav,./raw_data/negative/2736.wav,negative
7915,2491.wav,./raw_data/negative/2491.wav,negative
9377,3807.wav,./raw_data/negative/3807.wav,negative
8087,2646.wav,./raw_data/negative/2646.wav,negative
10542,4856.wav,./raw_data/negative/4856.wav,negative
5442,0185.wav,./raw_data/negative/0185.wav,negative
7539,2152.wav,./raw_data/negative/2152.wav,negative
10486,4805.wav,./raw_data/negative/4805.wav,negative
7394,2021.wav,./raw_data/negative/2021.wav,negative
6416,1141.wav,./raw_data/negative/1141.wav,negative
6922,1598.wav,./raw_data/negative/1598.wav,negative
3464,3217.wav,./raw_data/positive/3217.wav,positive
4635,4271.wav,./raw_data/positive/4271.wav,positive
4617,4255.wav,./raw_data/positive/4255.wav,positive
8642,3145.wav,./raw_data/negative/3145.wav,negative
2084,1976.wav,./raw_data/positive/1976.wav,positive
409,0410.wav,./raw_data/positive/0410.wav,positive
5380,0123.wav,./raw_data/negative/0123.wav,negative
189,0190.wav,./raw_data/positive/0190.wav,positive
2042,1938.wav,./raw_data/positive/1938.wav,positive
10897,131.wav,./raw_data/background/131.wav,background
5104,4694.wav,./raw_data/positive/4694.wav,positive
9160,3611.wav,./raw_data/negative/3611.wav,negative
10965,199.wav,./raw_data/background/199.wav,background
7634,2238.wav,./raw_data/negative/2238.wav,negative
6699,1397.wav,./raw_data/negative/1397.wav,negative
7175,1825.wav,./raw_data/negative/1825.wav,negative
8370,2900.wav,./raw_data/negative/2900.wav,negative
4230,3907.wav,./raw_data/positive/3907.wav,positive
80,0081.wav,./raw_data/positive/0081.wav,positive
8313,285.wav,./raw_data/negative/285.wav,negative
10976,210.wav,./raw_data/background/210.wav,background
3707,3436.wav,./raw_data/positive/3436.wav,positive
2502,2351.wav,./raw_data/positive/2351.wav,positive
6836,152.wav,./raw_data/negative/152.wav,negative
159,0160.wav,./raw_data/positive/0160.wav,positive
2667,250.wav,./raw_data/positive/250.wav,positive
7429,2053.wav,./raw_data/negative/2053.wav,negative
5634,0377.wav,./raw_data/negative/0377.wav,negative
4984,4586.wav,./raw_data/positive/4586.wav,positive
3973,3676.wav,./raw_data/positive/3676.wav,positive
10761,94.wav,./raw_data/negative/94.wav,negative
8778,3268.wav,./raw_data/negative/3268.wav,negative
6321,1056.wav,./raw_data/negative/1056.wav,negative
7861,2442.wav,./raw_data/negative/2442.wav,negative
7250,1893.wav,./raw_data/negative/1893.wav,negative
9634,4038.wav,./raw_data/negative/4038.wav,negative
10688,4988.wav,./raw_data/negative/4988.wav,negative
2147,2031.wav,./raw_data/positive/2031.wav,positive
10903,137.wav,./raw_data/background/137.wav,background
2267,214.wav,./raw_data/positive/214.wav,positive
604,0605.wav,./raw_data/positive/0605.wav,positive
3508,3257.wav,./raw_data/positive/3257.wav,positive
2211,209.wav,./raw_data/positive/209.wav,positive
6116,0859.wav,./raw_data/negative/0859.wav,negative
669,0670.wav,./raw_data/positive/0670.wav,positive
1979,1881.wav,./raw_data/positive/1881.wav,positive
5538,0281.wav,./raw_data/negative/0281.wav,negative
7929,2503.wav,./raw_data/negative/2503.wav,negative
10441,4765.wav,./raw_data/negative/4765.wav,negative
7660,2261.wav,./raw_data/negative/2261.wav,negative
2206,2085.wav,./raw_data/positive/2085.wav,positive
6649,1351.wav,./raw_data/negative/1351.wav,negative
4855,447.wav,./raw_data/positive/447.wav,positive
1146,1130.wav,./raw_data/positive/1130.wav,positive
1898,1808.wav,./raw_data/positive/1808.wav,positive
5991,0734.wav,./raw_data/negative/0734.wav,negative
10043,4406.wav,./raw_data/negative/4406.wav,negative
5159,4743.wav,./raw_data/positive/4743.wav,positive
2921,2729.wav,./raw_data/positive/2729.wav,positive
5403,0146.wav,./raw_data/negative/0146.wav,negative
1704,1633.wav,./raw_data/positive/1633.wav,positive
2162,2045.wav,./raw_data/positive/2045.wav,positive
6101,0844.wav,./raw_data/negative/0844.wav,negative
8930,3404.wav,./raw_data/negative/3404.wav,negative
597,0598.wav,./raw_data/positive/0598.wav,positive
6207,0950.wav,./raw_data/negative/0950.wav,negative
7371,2000.wav,./raw_data/negative/2000.wav,negative
8971,3441.wav,./raw_data/negative/3441.wav,negative
4140,3826.wav,./raw_data/positive/3826.wav,positive
1101,1090.wav,./raw_data/positive/1090.wav,positive
8257,28.wav,./raw_data/negative/28.wav,negative
1851,1766.wav,./raw_data/positive/1766.wav,positive
10247,4590.wav,./raw_data/negative/4590.wav,negative
7205,1852.wav,./raw_data/negative/1852.wav,negative
1674,1606.wav,./raw_data/positive/1606.wav,positive
5327,0070.wav,./raw_data/negative/0070.wav,negative
3160,2944.wav,./raw_data/positive/2944.wav,positive
3427,3184.wav,./raw_data/positive/3184.wav,positive
1482,1433.wav,./raw_data/positive/1433.wav,positive
10426,4751.wav,./raw_data/negative/4751.wav,negative
10119,4475.wav,./raw_data/negative/4475.wav,negative
7543,2156.wav,./raw_data/negative/2156.wav,negative
925,0926.wav,./raw_data/positive/0926.wav,positive
5776,0519.wav,./raw_data/negative/0519.wav,negative
9399,3827.wav,./raw_data/negative/3827.wav,negative
6716,1411.wav,./raw_data/negative/1411.wav,negative
9761,4152.wav,./raw_data/negative/4152.wav,negative
4944,455.wav,./raw_data/positive/455.wav,positive
2605,2444.wav,./raw_data/positive/2444.wav,positive
9911,4288.wav,./raw_data/negative/4288.wav,negative
7601,2208.wav,./raw_data/negative/2208.wav,negative
7263,1904.wav,./raw_data/negative/1904.wav,negative
8737,3230.wav,./raw_data/negative/3230.wav,negative
764,0765.wav,./raw_data/positive/0765.wav,positive
7208,1855.wav,./raw_data/negative/1855.wav,negative
624,0625.wav,./raw_data/positive/0625.wav,positive
6399,1126.wav,./raw_data/negative/1126.wav,negative
3608,3347.wav,./raw_data/positive/3347.wav,positive
7194,1842.wav,./raw_data/negative/1842.wav,negative
6577,1287.wav,./raw_data/negative/1287.wav,negative
10563,4875.wav,./raw_data/negative/4875.wav,negative
1034,103.wav,./raw_data/positive/103.wav,positive
853,0854.wav,./raw_data/positive/0854.wav,positive
4574,4216.wav,./raw_data/positive/4216.wav,positive
10154,4506.wav,./raw_data/negative/4506.wav,negative
6350,1082.wav,./raw_data/negative/1082.wav,negative
7574,2184.wav,./raw_data/negative/2184.wav,negative
9029,3494.wav,./raw_data/negative/3494.wav,negative
9445,3869.wav,./raw_data/negative/3869.wav,negative
10509,4826.wav,./raw_data/negative/4826.wav,negative
100,0101.wav,./raw_data/positive/0101.wav,positive
10641,4945.wav,./raw_data/negative/4945.wav,negative
3703,3432.wav,./raw_data/positive/3432.wav,positive
3104,2894.wav,./raw_data/positive/2894.wav,positive
8595,3102.wav,./raw_data/negative/3102.wav,negative
2175,2057.wav,./raw_data/positive/2057.wav,positive
4767,4390.wav,./raw_data/positive/4390.wav,positive
6838,1521.wav,./raw_data/negative/1521.wav,negative
1413,1371.wav,./raw_data/positive/1371.wav,positive
103,0104.wav,./raw_data/positive/0104.wav,positive
7067,1728.wav,./raw_data/negative/1728.wav,negative
5169,4752.wav,./raw_data/positive/4752.wav,positive
2845,2660.wav,./raw_data/positive/2660.wav,positive
6727,1421.wav,./raw_data/negative/1421.wav,negative
4547,4192.wav,./raw_data/positive/4192.wav,positive
8793,3281.wav,./raw_data/negative/3281.wav,negative
9074,3534.wav,./raw_data/negative/3534.wav,negative
7825,241.wav,./raw_data/negative/241.wav,negative
10629,4934.wav,./raw_data/negative/4934.wav,negative
1201,1180.wav,./raw_data/positive/1180.wav,positive
4706,4335.wav,./raw_data/positive/4335.wav,positive
3185,2967.wav,./raw_data/positive/2967.wav,positive
6489,1207.wav,./raw_data/negative/1207.wav,negative
10492,4810.wav,./raw_data/negative/4810.wav,negative
5816,0559.wav,./raw_data/negative/0559.wav,negative
1881,1793.wav,./raw_data/positive/1793.wav,positive
8684,3183.wav,./raw_data/negative/3183.wav,negative
4665,4299.wav,./raw_data/positive/4299.wav,positive
9709,4105.wav,./raw_data/negative/4105.wav,negative
9586,3996.wav,./raw_data/negative/3996.wav,negative
8141,2695.wav,./raw_data/negative/2695.wav,negative
5321,0064.wav,./raw_data/negative/0064.wav,negative
2406,2265.wav,./raw_data/positive/2265.wav,positive
6438,1161.wav,./raw_data/negative/1161.wav,negative
9464,3886.wav,./raw_data/negative/3886.wav,negative
4686,4317.wav,./raw_data/positive/4317.wav,positive
8152,2704.wav,./raw_data/negative/2704.wav,negative
3562,3305.wav,./raw_data/positive/3305.wav,positive
4207,3887.wav,./raw_data/positive/3887.wav,positive
2268,2140.wav,./raw_data/positive/2140.wav,positive
6508,1224.wav,./raw_data/negative/1224.wav,negative
3457,3210.wav,./raw_data/positive/3210.wav,positive
6253,0996.wav,./raw_data/negative/0996.wav,negative
474,0475.wav,./raw_data/positive/0475.wav,positive
2516,2364.wav,./raw_data/positive/2364.wav,positive
5437,0180.wav,./raw_data/negative/0180.wav,negative
8576,3086.wav,./raw_data/negative/3086.wav,negative
7876,2456.wav,./raw_data/negative/2456.wav,negative
2052,1947.wav,./raw_data/positive/1947.wav,positive
8522,3037.wav,./raw_data/negative/3037.wav,negative
859,0860.wav,./raw_data/positive/0860.wav,positive
6948,1620.wav,./raw_data/negative/1620.wav,negative
3863,3577.wav,./raw_data/positive/3577.wav,positive
5706,0449.wav,./raw_data/negative/0449.wav,negative
5868,0611.wav,./raw_data/negative/0611.wav,negative
1967,1870.wav,./raw_data/positive/1870.wav,positive
2735,2561.wav,./raw_data/positive/2561.wav,positive
3984,3686.wav,./raw_data/positive/3686.wav,positive
9128,3583.wav,./raw_data/negative/3583.wav,negative
2417,2275.wav,./raw_data/positive/2275.wav,positive
9085,3544.wav,./raw_data/negative/3544.wav,negative
5060,4654.wav,./raw_data/positive/4654.wav,positive
8830,3314.wav,./raw_data/negative/3314.wav,negative
8480,30.wav,./raw_data/negative/30.wav,negative
5790,0533.wav,./raw_data/negative/0533.wav,negative
3369,3131.wav,./raw_data/positive/3131.wav,positive
8088,2647.wav,./raw_data/negative/2647.wav,negative
5150,4735.wav,./raw_data/positive/4735.wav,positive
1372,1334.wav,./raw_data/positive/1334.wav,positive
4364,4027.wav,./raw_data/positive/4027.wav,positive
6011,0754.wav,./raw_data/negative/0754.wav,negative
628,0629.wav,./raw_data/positive/0629.wav,positive
4634,4270.wav,./raw_data/positive/4270.wav,positive
3166,295.wav,./raw_data/positive/295.wav,positive
7389,2017.wav,./raw_data/negative/2017.wav,negative
5128,4715.wav,./raw_data/positive/4715.wav,positive
6268,1008.wav,./raw_data/negative/1008.wav,negative
697,0698.wav,./raw_data/positive/0698.wav,positive
625,0626.wav,./raw_data/positive/0626.wav,positive
2498,2348.wav,./raw_data/positive/2348.wav,positive
8801,3289.wav,./raw_data/negative/3289.wav,negative
4040,3736.wav,./raw_data/positive/3736.wav,positive
4512,4160.wav,./raw_data/positive/4160.wav,positive
468,0469.wav,./raw_data/positive/0469.wav,positive
5566,0309.wav,./raw_data/negative/0309.wav,negative
2349,2213.wav,./raw_data/positive/2213.wav,positive
9758,415.wav,./raw_data/negative/415.wav,negative
8586,3095.wav,./raw_data/negative/3095.wav,negative
9646,4049.wav,./raw_data/negative/4049.wav,negative
4966,457.wav,./raw_data/positive/457.wav,positive
9746,4139.wav,./raw_data/negative/4139.wav,negative
344,0345.wav,./raw_data/positive/0345.wav,positive
7831,2415.wav,./raw_data/negative/2415.wav,negative
7521,2136.wav,./raw_data/negative/2136.wav,negative
6472,1192.wav,./raw_data/negative/1192.wav,negative
6452,1174.wav,./raw_data/negative/1174.wav,negative
7632,2236.wav,./raw_data/negative/2236.wav,negative
10741,76.wav,./raw_data/negative/76.wav,negative
7788,2377.wav,./raw_data/negative/2377.wav,negative
8043,2606.wav,./raw_data/negative/2606.wav,negative
3361,3124.wav,./raw_data/positive/3124.wav,positive
234,0235.wav,./raw_data/positive/0235.wav,positive
3192,2973.wav,./raw_data/positive/2973.wav,positive
1399,1359.wav,./raw_data/positive/1359.wav,positive
7003,1670.wav,./raw_data/negative/1670.wav,negative
2955,276.wav,./raw_data/positive/276.wav,positive
10005,4372.wav,./raw_data/negative/4372.wav,negative
4569,4211.wav,./raw_data/positive/4211.wav,positive
5529,0272.wav,./raw_data/negative/0272.wav,negative
10377,4707.wav,./raw_data/negative/4707.wav,negative
2807,2626.wav,./raw_data/positive/2626.wav,positive
9901,4279.wav,./raw_data/negative/4279.wav,negative
8493,3010.wav,./raw_data/negative/3010.wav,negative
2303,2172.wav,./raw_data/positive/2172.wav,positive
5230,74.wav,./raw_data/positive/74.wav,positive
1402,1361.wav,./raw_data/positive/1361.wav,positive
4734,4360.wav,./raw_data/positive/4360.wav,positive
3226,3002.wav,./raw_data/positive/3002.wav,positive
8183,2732.wav,./raw_data/negative/2732.wav,negative
6386,1114.wav,./raw_data/negative/1114.wav,negative
499,0500.wav,./raw_data/positive/0500.wav,positive
8625,313.wav,./raw_data/negative/313.wav,negative
7622,2227.wav,./raw_data/negative/2227.wav,negative
4417,4075.wav,./raw_data/positive/4075.wav,positive
453,0454.wav,./raw_data/positive/0454.wav,positive
8767,3258.wav,./raw_data/negative/3258.wav,negative
1447,1401.wav,./raw_data/positive/1401.wav,positive
10309,4646.wav,./raw_data/negative/4646.wav,negative
7812,2399.wav,./raw_data/negative/2399.wav,negative
5521,0264.wav,./raw_data/negative/0264.wav,negative
7318,1954.wav,./raw_data/negative/1954.wav,negative
7571,2181.wav,./raw_data/negative/2181.wav,negative
3889,360.wav,./raw_data/positive/360.wav,positive
6359,1090.wav,./raw_data/negative/1090.wav,negative
10199,4547.wav,./raw_data/negative/4547.wav,negative
2416,2274.wav,./raw_data/positive/2274.wav,positive
5598,0341.wav,./raw_data/negative/0341.wav,negative
3091,2882.wav,./raw_data/positive/2882.wav,positive
10687,4987.wav,./raw_data/negative/4987.wav,negative
25,0026.wav,./raw_data/positive/0026.wav,positive
10181,4530.wav,./raw_data/negative/4530.wav,negative
1627,1564.wav,./raw_data/positive/1564.wav,positive
4821,4439.wav,./raw_data/positive/4439.wav,positive
6538,1251.wav,./raw_data/negative/1251.wav,negative
4797,4417.wav,./raw_data/positive/4417.wav,positive
2083,1975.wav,./raw_data/positive/1975.wav,positive
7141,1795.wav,./raw_data/negative/1795.wav,negative
4449,4103.wav,./raw_data/positive/4103.wav,positive
10751,85.wav,./raw_data/negative/85.wav,negative
8265,2806.wav,./raw_data/negative/2806.wav,negative
3316,3084.wav,./raw_data/positive/3084.wav,positive
6108,0851.wav,./raw_data/negative/0851.wav,negative
4053,3748.wav,./raw_data/positive/3748.wav,positive
7581,2190.wav,./raw_data/negative/2190.wav,negative
7228,1873.wav,./raw_data/negative/1873.wav,negative
10403,4730.wav,./raw_data/negative/4730.wav,negative
8150,2702.wav,./raw_data/negative/2702.wav,negative
556,0557.wav,./raw_data/positive/0557.wav,positive
4154,3839.wav,./raw_data/positive/3839.wav,positive
4741,4367.wav,./raw_data/positive/4367.wav,positive
6048,0791.wav,./raw_data/negative/0791.wav,negative
1767,1690.wav,./raw_data/positive/1690.wav,positive
10126,4481.wav,./raw_data/negative/4481.wav,negative
4557,4200.wav,./raw_data/positive/4200.wav,positive
3714,3442.wav,./raw_data/positive/3442.wav,positive
5769,0512.wav,./raw_data/negative/0512.wav,negative
9653,4055.wav,./raw_data/negative/4055.wav,negative
9458,3880.wav,./raw_data/negative/3880.wav,negative
3902,3611.wav,./raw_data/positive/3611.wav,positive
8544,3057.wav,./raw_data/negative/3057.wav,negative
10728,64.wav,./raw_data/negative/64.wav,negative
1658,1592.wav,./raw_data/positive/1592.wav,positive
8591,31.wav,./raw_data/negative/31.wav,negative
8085,2644.wav,./raw_data/negative/2644.wav,negative
766,0767.wav,./raw_data/positive/0767.wav,positive
2404,2263.wav,./raw_data/positive/2263.wav,positive
8978,3448.wav,./raw_data/negative/3448.wav,negative
5796,0539.wav,./raw_data/negative/0539.wav,negative
10739,74.wav,./raw_data/negative/74.wav,negative
6160,0903.wav,./raw_data/negative/0903.wav,negative
1842,1758.wav,./raw_data/positive/1758.wav,positive
9013,348.wav,./raw_data/negative/348.wav,negative
392,0393.wav,./raw_data/positive/0393.wav,positive
2547,2392.wav,./raw_data/positive/2392.wav,positive
4820,4438.wav,./raw_data/positive/4438.wav,positive
10929,163.wav,./raw_data/background/163.wav,background
2520,2368.wav,./raw_data/positive/2368.wav,positive
7849,2431.wav,./raw_data/negative/2431.wav,negative
5390,0133.wav,./raw_data/negative/0133.wav,negative
1162,1145.wav,./raw_data/positive/1145.wav,positive
5064,4658.wav,./raw_data/positive/4658.wav,positive
3244,3019.wav,./raw_data/positive/3019.wav,positive
7115,1771.wav,./raw_data/negative/1771.wav,negative
810,0811.wav,./raw_data/positive/0811.wav,positive
3177,296.wav,./raw_data/positive/296.wav,positive
5760,0503.wav,./raw_data/negative/0503.wav,negative
4376,4038.wav,./raw_data/positive/4038.wav,positive
2672,2504.wav,./raw_data/positive/2504.wav,positive
4997,4598.wav,./raw_data/positive/4598.wav,positive
9958,433.wav,./raw_data/negative/433.wav,negative
6381,111.wav,./raw_data/negative/111.wav,negative
459,0460.wav,./raw_data/positive/0460.wav,positive
8426,2951.wav,./raw_data/negative/2951.wav,negative
8846,3329.wav,./raw_data/negative/3329.wav,negative
